order_item_id,order_id,user_id,product_id,created_at,shipped_at,delivered_at,returned_at,sale_price
OI18526,O12743,U10178,P010,2022-10-31,,,,29.9899998
OI25455,O17504,U13963,P003,2023-06-27,,,,29.9899998
OI30986,O21302,U17009,P002,2023-06-22,,,,29.9899998
OI39579,O27231,U21662,P010,2023-06-28,,,,29.9899998
OI45398,O31225,U24863,P008,2021-12-23,,,,29.9899998
OI59428,O40846,U32527,P003,2022-05-12,,,,29.9899998
OI59859,O41140,U32782,P010,2023-06-19,,,,29.9899998
OI61131,O42041,U33519,P006,2023-06-28,,,,29.9899998
OI76707,O52804,U42206,P002,2022-11-26,,,,29.9899998
OI78949,O54356,U43463,P007,2021-03-18,,,,29.9899998
OI85632,O59033,U47309,P007,2023-04-14,,,,29.9899998
OI88479,O61038,U48912,P002,2023-04-04,,,,29.9899998
OI90447,O62401,U50000,P003,2022-02-19,,,,29.9899998
OI101798,O70191,U56218,P003,2023-03-25,,,,29.9899998
OI105315,O72657,U58188,P002,2022-02-26,,,,29.9899998
OI107548,O74192,U59401,P008,2020-07-01,,,,29.9899998
OI108884,O75112,U60137,P002,2023-06-29,,,,29.9899998
OI125503,O86582,U69302,P006,2023-05-20,,,,29.9899998
OI126819,O87489,U70028,P003,2023-06-16,,,,29.9899998
OI134753,O92971,U74443,P002,2023-06-12,,,,29.9899998
OI135075,O93182,U74613,P003,2023-03-17,,,,29.9899998
OI147815,O101889,U81571,P011,2022-07-23,,,,29.9899998
OI152101,O104800,U83875,P011,2023-04-22,,,,29.9899998
OI152152,O104830,U83894,P003,2019-07-24,,,,29.9899998
OI154769,O106630,U85348,P002,2022-12-20,,,,29.9899998
OI167758,O115556,U92447,P002,2023-03-06,,,,29.9899998
OI171179,O117897,U94305,P002,2023-04-28,,,,29.9899998
OI1588,O1077,U864,P007,2022-01-01,,,,29.9899998
OI4463,O3050,U2432,P003,2019-08-01,,,,29.9899998
OI12224,O8398,U6732,P007,2019-08-03,,,,29.9899998
OI16323,O11254,U8984,P004,2023-05-23,,,,25
OI31220,O21465,U17135,P011,2023-05-13,,,,29.9899998
OI32476,O22330,U17799,P003,2022-10-20,,,,29.9899998
OI43308,O29792,U23689,P006,2019-09-14,,,,29.9899998
OI47327,O32572,U25913,P004,2022-04-19,,,,25
OI49415,O33994,U27070,P008,2020-05-12,,,,29.9899998
OI56164,O38577,U30733,P010,2022-05-27,,,,29.9899998
OI62860,O43225,U34477,P004,2020-08-15,,,,25
OI67342,O46374,U37019,P008,2022-05-04,,,,29.9899998
OI68811,O47393,U37852,P002,2020-01-28,,,,29.9899998
OI70331,O48408,U38699,P004,2021-04-10,,,,25
OI70412,O48460,U38737,P007,2021-02-15,,,,29.9899998
OI70631,O48614,U38868,P002,2023-05-17,,,,29.9899998
OI76803,O52861,U42243,P003,2022-05-26,,,,29.9899998
OI77265,O53194,U42497,P010,2021-08-07,,,,29.9899998
OI78280,O53889,U43067,P002,2023-06-08,,,,29.9899998
OI80583,O55513,U44404,P004,2023-02-10,,,,25
OI81206,O55942,U44768,P007,2022-11-05,,,,29.9899998
OI86183,O59433,U47615,P002,2022-11-28,,,,29.9899998
OI86694,O59798,U47890,P011,2023-03-31,,,,29.9899998
OI99630,O68695,U55005,P011,2022-10-22,,,,29.9899998
OI102581,O70739,U56651,P002,2023-06-16,,,,29.9899998
OI105244,O72611,U58144,P007,2020-12-17,,,,29.9899998
OI106084,O73193,U58618,P007,2023-01-19,,,,29.9899998
OI110031,O75901,U60743,P002,2022-06-18,,,,29.9899998
OI111266,O76745,U61426,P007,2022-11-21,,,,29.9899998
OI118262,O81602,U65199,P007,2021-08-19,,,,29.9899998
OI140521,O96861,U77542,P011,2021-10-22,,,,29.9899998
OI145589,O100355,U80333,P002,2022-08-08,,,,29.9899998
OI147706,O101817,U81514,P006,2022-12-05,,,,29.9899998
OI149679,O103164,U82575,P003,2023-06-23,,,,29.9899998
OI159835,O110138,U88152,P007,2023-06-28,,,,29.9899998
OI162100,O111712,U89382,P002,2022-12-13,,,,29.9899998
OI167102,O115115,U92074,P003,2022-08-20,,,,29.9899998
OI169571,O116791,U93435,P002,2022-10-05,,,,29.9899998
OI170103,O117151,U93710,P010,2023-04-15,,,,29.9899998
OI173459,O119478,U95556,P002,2020-10-20,,,,29.9899998
OI176094,O121329,U97058,P011,2022-08-05,,,,29.9899998
OI6113,O4185,U3336,P002,2022-03-18,2022-03-20,,,30.9899998
OI76207,O52467,U41928,P007,2023-06-29,2023-06-29,,,30.9899998
OI81311,O56001,U44815,P002,2023-03-21,2023-03-21,,,30.9899998
OI144520,O99612,U79733,P002,2023-03-26,2023-03-25,,,30.9899998
OI150390,O103638,U82938,P006,2023-06-13,2023-06-13,,,30.9899998
OI157815,O108749,U87039,P006,2022-04-01,2022-04-03,,,30.9899998
OI163152,O112453,U89958,P007,2022-03-18,2022-03-19,,,30.9899998
OI81345,O56025,U44842,P002,2023-05-17,2023-05-16,2023-05-20,,30.9899998
OI83925,O57807,U46299,P006,2023-05-20,2023-05-18,2023-05-19,,30.9899998
OI166601,O114788,U91804,P002,2023-02-18,2023-02-14,2023-02-19,,30.9899998
OI78584,O54106,U43269,P007,2021-04-23,2021-04-21,2021-04-22,2021-04-23,30.9899998
OI141928,O97855,U78349,P002,2021-08-30,2021-08-31,2021-09-03,2021-09-04,30.9899998
OI147027,O101339,U81134,P007,2023-03-15,,,,30.9899998
OI7024,O4799,U3828,P007,2021-12-31,,,,30.9899998
OI57985,O39834,U31704,P002,2022-07-31,,,,30.9899998
OI105163,O72556,U58092,P006,2019-05-31,,,,30.9899998
OI142157,O97997,U78458,P007,2021-12-28,,,,30.9899998
OI175711,O121058,U96830,P006,2022-10-11,,,,30.9899998
OI10344,O7085,U5707,P004,2023-03-20,2023-03-22,,,25
OI20961,O14410,U11558,P010,2022-12-06,2022-12-04,,,31.9899998
OI25888,O17794,U14182,P010,2023-02-03,2023-02-05,,,31.9899998
OI33626,O23123,U18430,P004,2022-11-19,2022-11-20,,,25
OI37879,O26055,U20723,P004,2022-12-19,2022-12-21,,,25
OI39095,O26899,U21390,P010,2021-11-11,2021-11-12,,,31.9899998
OI51427,O35329,U28145,P008,2020-07-04,2020-07-06,,,31.9899998
OI104568,O72142,U57780,P004,2019-05-06,2019-05-07,,,25
OI108672,O74966,U60006,P004,2021-02-28,2021-03-03,,,25
OI152982,O105399,U84346,P008,2023-04-27,2023-04-26,,,31.9899998
OI172820,O119011,U95192,P010,2023-06-28,2023-06-30,,,31.9899998
OI4924,O3362,U2679,P010,2019-10-20,2019-10-22,2019-10-26,,31.9899998
OI29904,O20551,U16410,P008,2022-09-12,2022-09-14,2022-09-19,,31.9899998
OI82977,O57150,U45753,P004,2023-01-28,2023-01-31,2023-02-03,,25
OI92480,O63789,U51069,P008,2023-04-22,2023-04-24,2023-04-27,,31.9899998
OI111573,O76967,U61614,P008,2021-04-27,2021-04-28,2021-05-02,,31.9899998
OI116821,O80588,U64412,P010,2021-07-11,2021-07-14,2021-07-18,,31.9899998
OI119747,O82611,U65971,P008,2021-08-16,2021-08-18,2021-08-18,,31.9899998
OI127221,O87761,U70247,P008,2022-07-17,2022-07-19,2022-07-19,,31.9899998
OI154443,O106398,U85153,P008,2023-06-28,2023-06-29,2023-07-04,,31.9899998
OI171949,O118406,U94710,P004,2023-05-06,2023-05-08,2023-05-10,,25
OI164250,O113174,U90524,P010,2023-01-28,2023-01-30,2023-02-03,2023-02-06,31.9899998
OI17041,O11734,U9351,P010,2023-05-08,,,,31.9899998
OI97219,O67083,U53692,P010,2023-06-24,,,,31.9899998
OI117639,O81171,U64850,P008,2023-02-21,,,,31.9899998
OI1771,O1197,U958,P004,2019-08-14,,,,25
OI26829,O18439,U14682,P010,2022-10-07,,,,31.9899998
OI66501,O45792,U36570,P010,2023-06-06,,,,31.9899998
OI122125,O84258,U67322,P004,2023-01-13,,,,25
OI154222,O106244,U85036,P008,2021-06-16,,,,31.9899998
OI156659,O107949,U86379,P008,2023-06-09,,,,31.9899998
OI165333,O113904,U91096,P010,2023-06-27,,,,31.9899998
OI10258,O7017,U5658,P004,2023-01-04,2023-01-05,,,25
OI120399,O83055,U66322,P002,2020-09-30,2020-10-02,,,33.9799995
OI123570,O85239,U68148,P002,2023-06-28,2023-06-30,,,33.9799995
OI134274,O92645,U74178,P002,2023-06-19,2023-06-22,,,33.9799995
OI134463,O92781,U74287,P009,2022-07-16,2022-07-16,,,30
OI137426,O94794,U75865,P004,2021-02-02,2021-02-04,,,25
OI153203,O105554,U84466,P009,2020-07-10,2020-07-12,,,30
OI164622,O113430,U90721,P004,2022-10-17,2022-10-17,,,25
OI5242,O3576,U2839,P009,2023-04-25,2023-04-28,2023-04-28,,30
OI83100,O57240,U45837,P009,2023-05-03,2023-05-03,2023-05-04,,30
OI97423,O67226,U53811,P002,2022-06-15,2022-06-16,2022-06-19,,33.9799995
OI123177,O84964,U67900,P009,2022-06-30,2022-06-30,2022-07-05,,30
OI153970,O106060,U84875,P002,2022-01-09,2022-01-12,2022-01-15,,33.9799995
OI176342,O121500,U97200,P009,2023-06-02,2023-06-04,2023-06-05,,30
OI103325,O71277,U57056,P002,2022-04-20,2022-04-20,2022-04-21,2022-04-22,33.9799995
OI134393,O92733,U74253,P009,2021-07-18,2021-07-20,2021-07-24,2021-07-26,30
OI32235,O22158,U17672,P002,2023-04-03,,,,33.9799995
OI105936,O73096,U58536,P002,2023-05-05,,,,33.9799995
OI150117,O103453,U82799,P002,2020-09-19,,,,33.9799995
OI6658,O4544,U3625,P002,2023-06-29,,,,33.9799995
OI160303,O110479,U88418,P004,2023-01-19,,,,25
OI42573,O29292,U23280,P007,2022-12-22,2022-12-22,,,35.9799995
OI147194,O101458,U81227,P007,2023-01-05,2023-01-07,,,35.9799995
OI176630,O121693,U97365,P007,2023-06-13,2023-06-13,2023-06-15,,35.9799995
OI36076,O24801,U19740,P007,2023-05-24,,,,35.9799995
OI71097,O48922,U39097,P007,2023-05-15,,,,35.9799995
OI15278,O10535,U8447,P002,2021-07-26,2021-07-29,,,37.9799995
OI25830,O17756,U14155,P011,2023-02-05,2023-02-07,,,37.9799995
OI114793,O79158,U63265,P011,2023-06-01,2023-06-03,2023-06-04,,37.9799995
OI175665,O121025,U96803,P002,2023-06-19,2023-06-19,2023-06-20,,37.9799995
OI123088,O84913,U67854,P002,2023-06-24,,,,37.9799995
OI125937,O86871,U69538,P011,2021-02-25,,,,37.9799995
OI81592,O56201,U44981,P011,2023-03-04,,,,37.9799995
OI121544,O83861,U66985,P011,2021-08-17,,,,37.9799995
OI140849,O97099,U77739,P002,2022-11-09,,,,37.9799995
OI3766,O2567,U2055,P007,2020-09-09,2020-09-07,,,39.9799995
OI22347,O15381,U12334,P004,2021-11-07,2021-11-08,,,25
OI30636,O21063,U16814,P007,2023-03-09,2023-03-11,,,39.9799995
OI136844,O94391,U75562,P004,2022-02-06,2022-02-04,,,25
OI27193,O18689,U14875,P007,2022-09-30,2022-10-02,2022-10-05,,39.9799995
OI40233,O27686,U22009,P004,2023-05-20,2023-05-22,2023-05-26,,25
OI42814,O29462,U23418,P007,2021-02-21,2021-02-22,2021-02-24,,39.9799995
OI157696,O108666,U86975,P004,2022-03-24,2022-03-23,2022-03-26,,25
OI49240,O33877,U26979,P004,2020-11-04,2020-11-01,2020-11-05,2020-11-07,25
OI125570,O86630,U69339,P004,2022-11-25,2022-11-24,2022-11-28,2022-11-29,25
OI25482,O17520,U13976,P007,2023-01-28,,,,39.9799995
OI118179,O81547,U65151,P007,2021-03-08,,,,39.9799995
OI81508,O56143,U44936,P007,2023-01-17,,,,39.9799995
OI140947,O97168,U77792,P004,2023-03-26,,,,25
OI142316,O98110,U78543,P004,2022-04-15,,,,25
OI24624,O16951,U13544,P009,2023-06-20,2023-06-21,,,30
OI32164,O22106,U17630,P009,2021-06-14,2021-06-15,,,30
OI158866,O109491,U87637,P011,2020-02-26,2020-02-28,2020-03-03,,41.9799995
OI124327,O85761,U68598,P009,2023-01-19,2023-01-18,2023-01-20,2023-01-21,30
OI167170,O115162,U92125,P009,2021-12-23,2021-12-22,2021-12-26,2021-12-26,30
OI11379,O7823,U6291,P011,2022-12-17,,,,41.9799995
OI58595,O40281,U32084,P009,2020-07-18,,,,30
OI83427,O57454,U45991,P009,2022-05-06,,,,30
OI47644,O32787,U26084,P009,2021-05-08,,,,30
OI105197,O72577,U58115,P011,2021-04-08,,,,41.9799995
OI51273,O35219,U28049,P010,2021-08-24,2021-08-27,,,43.9799995
OI58315,O40080,U31925,P010,2023-02-19,2023-02-19,,,43.9799995
OI60897,O41875,U33384,P010,2023-06-28,2023-06-29,,,43.9799995
OI114739,O79124,U63241,P009,2021-08-13,2021-08-16,,,30
OI131252,O90551,U72468,P011,2021-10-15,2021-10-15,,,43.9799995
OI84090,O57928,U46395,P011,2022-04-02,2022-03-31,2022-03-31,,43.9799995
OI110602,O76287,U61064,P010,2023-04-09,2023-04-07,2023-04-12,,43.9799995
OI8773,O6001,U4860,P010,2022-10-09,,,,43.9799995
OI125251,O86426,U69170,P010,2020-08-22,,,,43.9799995
OI2465,O1670,U1326,P011,2023-03-28,,,,43.9799995
OI89982,O62071,U49743,P010,2022-09-10,,,,43.9799995
OI96351,O66480,U53188,P011,2022-06-27,,,,43.9799995
OI147662,O101785,U81486,P011,2023-05-12,,,,43.9799995
OI2724,O1842,U1489,P010,2022-09-19,2022-09-20,,,45.9799995
OI4408,O3010,U2401,P010,2020-09-18,2020-09-18,,,45.9799995
OI64591,O44433,U35472,P010,2022-05-19,2022-05-15,,,45.9799995
OI132467,O91394,U73157,P010,2023-06-28,2023-06-26,,,45.9799995
OI463,O313,U245,P010,2020-03-28,2020-03-29,2020-03-30,,45.9799995
OI89949,O62046,U49721,P010,2022-09-15,2022-09-14,2022-09-16,2022-09-16,45.9799995
OI86701,O59800,U47893,P010,2023-06-28,,,,45.9799995
OI5303,O3623,U2883,P009,2023-06-21,2023-06-17,2023-06-21,,30
OI67988,O46843,U37395,P009,2023-05-22,2023-05-24,2023-05-27,,30
OI109213,O75342,U60307,P009,2022-11-02,2022-11-02,2022-11-06,,30
OI151840,O104618,U83731,P009,2021-12-21,2021-12-21,2021-12-22,,30
OI167158,O115154,U92119,P009,2023-03-16,2023-03-16,2023-03-20,,30
OI137048,O94534,U75667,P009,2022-02-03,,,,30
OI47592,O32752,U26058,P011,2023-01-25,2023-01-24,,,55
OI61335,O42179,U33630,P011,2021-08-30,2021-09-02,,,55
OI98391,O67871,U54341,P011,2023-02-05,2023-02-06,,,55
OI166657,O114824,U91837,P011,2023-02-14,2023-02-11,,,55
OI57282,O39345,U31315,P011,2022-10-27,,,,55
OI61621,O42365,U33785,P011,2022-09-21,,,,55
OI133702,O92245,U73871,P004,2023-05-30,2023-06-01,,,8.55000019
OI14268,O9831,U7921,P004,2022-06-14,,,,8.55000019
OI67533,O46505,U37110,P011,2022-03-07,2022-03-05,,,55
OI161758,O111485,U89206,P011,2022-10-07,2022-10-08,,,55
OI99061,O68314,U54690,P011,2023-05-11,2023-05-11,2023-05-15,,55
OI135609,O93544,U74906,P011,2023-05-27,,,,55
OI83771,O57694,U46208,P011,2022-03-21,,,,55
OI101902,O70269,U56273,P001,2022-08-02,2022-07-29,,,32.9500008
OI132606,O91490,U73238,P001,2023-05-30,2023-05-31,,,32.9500008
OI137604,O94911,U75981,P001,2022-01-17,2022-01-16,,,32.9500008
OI147372,O101585,U81334,P001,2020-06-18,2020-06-19,,,32.9500008
OI155340,O107024,U85666,P001,2023-05-04,2023-05-04,,,32.9500008
OI151257,O104220,U83431,P001,2023-03-13,2023-03-14,2023-03-14,,32.9500008
OI72565,O49940,U39919,P001,2021-12-08,2021-12-08,2021-12-09,2021-12-10,32.9500008
OI178931,O123286,U98640,P001,2023-06-10,2023-06-11,2023-06-15,2023-06-16,32.9500008
OI152910,O105353,U84311,P001,2022-06-05,,,,32.9500008
OI22375,O15397,U12351,P004,2021-10-09,2021-10-12,,,25
OI169076,O116454,U93160,P004,2022-11-27,2022-11-28,,,25
OI57183,O39274,U31264,P004,2023-06-30,2023-06-30,2023-07-01,,25
OI118030,O81440,U65059,P004,2022-06-03,2022-06-05,2022-06-08,,25
OI131317,O90591,U72499,P004,2021-03-31,2021-03-31,2021-04-02,,25
OI117005,O80723,U64504,P004,2022-07-29,,,,25
OI154319,O106312,U85084,P004,2022-07-05,,,,25
OI15886,O10957,U8759,P003,2023-01-14,2023-01-16,,,8.30000019
OI79102,O54456,U43543,P003,2023-05-26,2023-05-25,,,8.30000019
OI37935,O26093,U20756,P003,2023-06-27,2023-06-28,2023-06-28,,8.30000019
OI107302,O74038,U59293,P003,2023-02-04,2023-02-03,2023-02-04,,8.30000019
OI137466,O94818,U75887,P003,2022-07-21,,,,8.30000019
OI87051,O60033,U48087,P003,2023-03-01,,,,8.30000019
OI1753,O1185,U951,P007,2020-10-25,2020-10-23,,,9.80000019
OI160148,O110373,U88335,P007,2022-02-20,2022-02-16,,,9.80000019
OI67310,O46357,U37003,P003,2022-12-02,2022-12-03,2022-12-04,,9.80000019
OI97870,O67518,U54050,P003,2023-02-23,2023-02-25,2023-02-28,,9.80000019
OI103205,O71195,U56998,P007,2021-11-29,2021-11-30,2021-12-03,,9.80000019
OI106382,O73400,U58785,P007,2022-06-14,2022-06-15,2022-06-17,,9.80000019
OI178778,O123184,U98554,P007,2023-05-30,2023-05-30,2023-05-31,,9.80000019
OI93018,O64157,U51365,P003,2021-12-17,,,,9.80000019
OI100010,O68947,U55199,P007,2023-03-18,,,,9.80000019
OI123607,O85258,U68172,P003,2022-05-09,,,,9.80000019
OI10844,O7441,U5998,P007,2022-09-14,,,,9.80000019
OI36536,O25114,U19980,P003,2020-02-27,,,,9.80000019
OI43795,O30114,U23975,P007,2022-08-03,,,,9.80000019
OI63458,O43626,U34815,P007,2020-09-01,,,,9.80000019
OI67707,O46633,U37211,P007,2023-03-08,,,,9.80000019
OI97903,O67542,U54078,P007,2022-01-30,,,,9.80000019
OI151723,O104543,U83684,P003,2023-01-08,,,,9.80000019
OI158125,O108962,U87234,P003,2023-04-17,,,,9.80000019
OI78934,O54345,U43453,P005,2023-01-18,2023-01-19,,,12.3000002
OI123880,O85462,U68351,P005,2023-06-10,2023-06-12,,,12.3000002
OI43894,O30179,U24025,P005,2023-05-03,2023-05-04,2023-05-07,,12.3000002
OI168647,O116183,U92960,P005,2020-05-25,2020-05-26,2020-05-27,,12.3000002
OI178169,O122761,U98223,P005,2023-06-10,2023-06-11,2023-06-16,,12.3000002
OI44362,O30504,U24280,P005,2022-07-16,2022-07-17,2022-07-18,2022-07-19,12.3000002
OI10201,O6975,U5630,P005,2022-12-06,,,,12.3000002
OI59437,O40851,U32529,P005,2022-10-03,,,,12.3000002
OI75687,O52116,U41637,P005,2021-12-09,,,,12.3000002
OI128049,O88350,U70736,P005,2022-05-11,,,,12.3000002
OI153421,O105701,U84580,P005,2022-08-20,,,,12.3000002
OI174808,O120423,U96315,P011,2021-03-17,2021-03-16,,,12.8000002
OI55444,O38109,U30337,P011,2023-03-20,2023-03-17,2023-03-20,,12.8000002
OI126719,O87416,U69971,P011,2022-08-09,2022-08-10,2022-08-11,,12.8000002
OI41379,O28479,U22633,P011,2023-06-30,2023-06-30,2023-07-03,2023-07-05,12.8000002
OI85783,O59147,U47381,P011,2022-01-19,,,,12.8000002
OI166086,O114432,U91525,P006,2020-10-10,2020-10-10,,,13.3000002
OI100878,O69531,U55692,P006,2023-03-17,2023-03-15,,,15.3000002
OI118429,O81716,U65279,P006,2023-05-03,2023-05-05,2023-05-08,,15.3000002
OI125219,O86402,U69153,P006,2023-05-07,2023-05-08,2023-05-09,,15.3000002
OI164831,O113577,U90818,P006,2021-07-26,,,,15.3000002
OI25198,O17325,U13818,P008,2023-01-15,2023-01-16,2023-01-20,,40
OI80544,O55486,U44384,P008,2022-05-13,2022-05-13,2022-05-17,,40
OI122129,O84259,U67323,P008,2023-06-05,2023-06-03,2023-06-04,2023-06-06,40
OI125099,O86302,U69062,P008,2021-03-03,2021-03-01,2021-03-05,2021-03-06,40
OI42041,O28940,U22978,P008,2022-03-12,,,,40
OI10084,O6899,U5555,P008,2022-02-14,,,,40
OI24592,O16929,U13528,P008,2021-05-22,,,,40
OI22367,O15393,U12346,P007,2022-09-24,2022-09-25,,,33.9500008
OI53520,O36777,U29290,P007,2022-01-04,2022-01-06,,,33.9500008
OI104174,O71874,U57575,P007,2021-07-03,2021-07-06,,,33.9500008
OI135123,O93215,U74640,P007,2021-04-24,2021-04-25,,,33.9500008
OI12716,O8735,U6990,P007,2023-03-03,2023-03-03,2023-03-06,,33.9500008
OI22811,O15690,U12585,P007,2020-06-28,2020-06-29,2020-07-01,,33.9500008
OI28440,O19536,U15568,P007,2022-09-10,2022-09-13,2022-09-17,,33.9500008
OI122955,O84819,U67784,P007,2023-05-04,2023-05-02,2023-05-05,,33.9500008
OI28743,O19743,U15745,P007,2020-11-11,2020-11-09,2020-11-11,2020-11-12,33.9500008
OI121295,O83682,U66825,P007,2022-11-16,2022-11-13,2022-11-17,2022-11-20,33.9500008
OI34831,O23951,U19084,P004,2023-05-29,2023-05-29,,,25
OI43803,O30120,U23979,P004,2022-05-18,2022-05-21,,,25
OI60183,O41383,U32979,P004,2022-07-12,2022-07-12,,,25
OI82039,O56511,U45235,P004,2022-03-19,2022-03-20,,,25
OI137376,O94757,U75829,P004,2023-01-25,2023-01-25,,,25
OI75858,O52229,U41732,P004,2019-11-21,2019-11-22,2019-11-24,,25
OI92286,O63657,U50973,P004,2023-03-12,2023-03-11,2023-03-15,,25
OI154758,O106621,U85343,P004,2021-04-30,2021-05-03,2021-05-04,,25
OI1382,O928,U748,P004,2022-10-22,2022-10-24,2022-10-24,2022-10-25,25
OI26313,O18081,U14419,P004,2022-11-14,2022-11-14,2022-11-18,2022-11-20,25
OI41403,O28492,U22644,P004,2023-07-01,2023-06-30,2023-07-04,2023-07-05,25
OI69291,O47698,U38114,P004,2023-06-22,2023-06-24,2023-06-26,2023-06-26,25
OI153694,O105885,U84722,P004,2023-02-03,,,,25
OI160608,O110692,U88590,P004,2022-07-07,,,,25
OI160660,O110728,U88612,P004,2020-10-07,,,,25
OI14136,O9735,U7834,P004,2021-11-06,2021-11-05,,,8.51000023
OI24497,O16859,U13465,P004,2023-05-31,2023-06-01,,,8.51000023
OI36594,O25153,U20011,P004,2022-03-11,2022-03-09,,,8.51000023
OI46406,O31911,U25403,P004,2021-05-11,2021-05-12,2021-05-14,,8.51000023
OI105940,O73099,U58539,P004,2022-09-04,2022-09-05,2022-09-07,2022-09-10,8.51000023
OI157645,O108635,U86951,P004,2021-07-27,,,,8.51000023
OI724,O477,U373,P002,2021-08-01,2021-07-31,,,11.0100002
OI37706,O25932,U20612,P003,2021-08-10,2021-08-11,,,11.0100002
OI56168,O38578,U30733,P002,2022-06-12,2022-06-09,,,11.0100002
OI83848,O57754,U46252,P003,2020-02-21,2020-02-22,,,11.0100002
OI129794,O89560,U71684,P002,2023-06-12,2023-06-12,,,11.0100002
OI90857,O62664,U50198,P003,2022-12-07,2022-12-08,2022-12-10,,11.0100002
OI138415,O95453,U76431,P002,2022-02-19,2022-02-21,2022-02-24,,11.0100002
OI83903,O57791,U46283,P002,2023-04-19,2023-04-21,2023-04-25,2023-04-27,11.0100002
OI21319,O14670,U11777,P002,2023-06-27,,,,11.0100002
OI44048,O30276,U24106,P002,2023-04-28,,,,11.0100002
OI113058,O77988,U62373,P002,2023-01-01,,,,11.0100002
OI147560,O101710,U81428,P002,2022-03-11,,,,11.0100002
OI152062,O104778,U83854,P003,2022-10-01,,,,11.0100002
OI134814,O93009,U74481,P011,2022-10-17,2022-10-16,,,55
OI90495,O62425,U50019,P011,2023-02-01,2023-02-01,2023-02-05,,55
OI150167,O103490,U82823,P011,2020-05-03,2020-05-04,2020-05-07,,55
OI173160,O119258,U95391,P011,2021-05-26,,,,55
OI123925,O85495,U68379,P004,2023-06-24,2023-06-26,2023-06-30,,25
OI144892,O99875,U79956,P004,2022-05-11,,,,25
OI48915,O33660,U26796,P004,2020-05-24,,,,25
OI111966,O77241,U61814,P006,2023-06-13,2023-06-11,,,8.76000023
OI15057,O10387,U8339,P006,2022-01-21,2022-01-23,2022-01-24,,8.76000023
OI9951,O6807,U5470,P006,2021-09-19,2021-09-22,2021-09-23,2021-09-25,8.76000023
OI9349,O6379,U5159,P006,2022-10-07,,,,8.76000023
OI162743,O112169,U89727,P006,2023-01-20,,,,8.76000023
OI130913,O90317,U72281,P003,2021-05-05,2021-05-02,,,10.7600002
OI116481,O80350,U64229,P003,2020-12-06,2020-12-07,2020-12-11,,10.7600002
OI162551,O112028,U89619,P003,2023-01-09,2023-01-11,2023-01-13,,10.7600002
OI177041,O121979,U97607,P003,2022-01-23,,,,10.7600002
OI58918,O40506,U32267,P003,2023-03-28,,,,10.7600002
OI140068,O96553,U77300,P007,2022-08-15,2022-08-11,,,19.7700005
OI141970,O97885,U78375,P007,2022-07-31,2022-07-27,,,19.7700005
OI165973,O114348,U91462,P007,2022-05-11,2022-05-12,,,19.7700005
OI141893,O97829,U78335,P007,2022-06-26,2022-06-28,2022-06-30,,19.7700005
OI142506,O98240,U78647,P007,2022-05-20,2022-05-17,2022-05-22,,19.7700005
OI123135,O84941,U67877,P007,2020-01-02,,,,19.7700005
OI43214,O29725,U23633,P007,2022-05-13,,,,19.7700005
OI45616,O31366,U24974,P007,2023-04-12,,,,19.7700005
OI1405,O944,U758,P011,2021-08-16,2021-08-18,,,22.0499992
OI171853,O118341,U94653,P011,2022-12-26,2022-12-27,,,22.0499992
OI80799,O55660,U44536,P011,2020-08-13,2020-08-16,2020-08-18,,22.0499992
OI90745,O62595,U50143,P011,2022-07-18,2022-07-15,2022-07-17,,22.0499992
OI166730,O114870,U91867,P011,2021-11-28,2021-11-28,2021-11-30,,22.0499992
OI160255,O110442,U88388,P011,2020-07-23,2020-07-25,2020-07-27,2020-07-29,22.0499992
OI15138,O10437,U8375,P011,2022-08-05,,,,22.0499992
OI114808,O79167,U63271,P004,2023-05-30,2023-05-31,,,25
OI154810,O106658,U85373,P004,2021-09-14,2021-09-14,,,25
OI141585,O97599,U78148,P004,2020-11-04,2020-11-06,2020-11-07,,25
OI35732,O24585,U19568,P004,2023-02-07,2023-02-06,2023-02-09,2023-02-11,25
OI115154,O79420,U63480,P004,2022-10-05,2022-10-02,2022-10-04,2022-10-05,25
OI41420,O28507,U22653,P004,2021-11-25,,,,25
OI3688,O2512,U2008,P011,2022-10-06,2022-10-05,,,55
OI30483,O20961,U16728,P007,2022-12-06,2022-12-07,,,40
OI62181,O42756,U34113,P004,2022-08-21,2022-08-22,,,25
OI84025,O57879,U46355,P004,2022-10-21,2022-10-22,,,25
OI106995,O73833,U59138,P007,2023-04-14,2023-04-15,,,40
OI126188,O87044,U69669,P007,2019-09-06,2019-09-08,,,40
OI130139,O89809,U71871,P011,2023-05-08,2023-05-09,,,55
OI141078,O97257,U77864,P007,2021-09-24,2021-09-27,,,40
OI163098,O112417,U89929,P011,2023-01-25,2023-01-28,,,55
OI22248,O15314,U12287,P004,2020-10-22,2020-10-23,2020-10-28,,25
OI27314,O18766,U14937,P011,2022-11-28,2022-12-01,2022-12-02,,55
OI68132,O46945,U37478,P011,2023-02-17,2023-02-19,2023-02-21,,55
OI163271,O112525,U90017,P011,2019-05-03,2019-05-05,2019-05-09,,55
OI153529,O105771,U84631,P004,2022-03-26,2022-03-23,2022-03-25,2022-03-27,25
OI50725,O34865,U27752,P007,2023-06-11,,,,40
OI85428,O58881,U47178,P004,2022-06-02,,,,25
OI114675,O79080,U63208,P011,2022-05-27,,,,55
